loss,accuracy,val_loss,val_accuracy
2.6157069206237793,0.17234058678150177,2.441648483276367,0.22224120795726776
2.3079726696014404,0.24379530549049377,2.290529251098633,0.2577724754810333
2.1356282234191895,0.3028772175312042,2.2224555015563965,0.27997949719429016
2.0010387897491455,0.3643019199371338,2.1789355278015137,0.3086778223514557
1.8910878896713257,0.4033970236778259,2.160752058029175,0.3192688822746277
1.8107280731201172,0.4234570562839508,2.1519930362701416,0.3262726366519928
1.7504957914352417,0.43692803382873535,2.1530678272247314,0.33071404695510864
1.705810546875,0.4440295696258545,2.1561567783355713,0.3245643973350525
1.6669656038284302,0.4568416476249695,2.165938138961792,0.3231978118419647
1.6357582807540894,0.46145397424697876,2.1744587421417236,0.32524770498275757
1.6076847314834595,0.4706786870956421,2.183363914489746,0.3226853311061859
1.58326256275177,0.4725821912288666,2.2058229446411133,0.32900580763816833
1.5604826211929321,0.48173364996910095,2.2079007625579834,0.32234370708465576
1.540329933166504,0.48488175868988037,2.223241090774536,0.3274683952331543
1.5222744941711426,0.49022623896598816,2.2268083095550537,0.32900580763816833
1.5051147937774658,0.49476534128189087,2.237217426300049,0.33020156621932983
1.4883438348770142,0.501940131187439,2.2588677406311035,0.33071404695510864
1.4740709066390991,0.5083827376365662,2.2620177268981934,0.3291766345500946
1.4577077627182007,0.5105059146881104,2.284071445465088,0.32900580763816833
1.4446181058883667,0.5154842734336853,2.2959132194519043,0.3284933269023895
1.4308605194091797,0.5205358862876892,2.313784122467041,0.3325931131839752
1.4183993339538574,0.5239036679267883,2.32381272315979,0.33293473720550537
1.404699444770813,0.5276374816894531,2.3327128887176514,0.33413049578666687
1.3941289186477661,0.5316641330718994,2.3620989322662354,0.33310556411743164
1.381008505821228,0.5358371734619141,2.3767824172973633,0.33242228627204895
1.3695133924484253,0.5406691431999207,2.399184226989746,0.3315681517124176
1.3593788146972656,0.5433048009872437,2.4079678058624268,0.33532628417015076
1.3477288484573364,0.5506991744041443,2.41229510307312,0.33122649788856506
1.337332010269165,0.5526027083396912,2.4322564601898193,0.33122649788856506
1.3272534608840942,0.5523098111152649,2.44282603263855,0.3344721496105194
1.3169187307357788,0.5579471588134766,2.47822904586792,0.333959698677063
1.3076725006103516,0.5590453147888184,2.4930477142333984,0.3356679081916809
1.298934817314148,0.5629987716674805,2.505509853363037,0.33361804485321045
1.28876531124115,0.5670986175537109,2.5258560180664062,0.33532628417015076
1.2804431915283203,0.5707591772079468,2.5459017753601074,0.3373761475086212
1.272271990776062,0.5705395936965942,2.5569894313812256,0.3351554572582245
1.262980341911316,0.5740537643432617,2.591559648513794,0.33310556411743164
1.2532670497894287,0.5802035331726074,2.5989387035369873,0.33122649788856506
1.245967149734497,0.5826927423477173,2.6204965114593506,0.33242228627204895
1.2396440505981445,0.585694432258606,2.6348283290863037,0.33310556411743164
1.2306674718856812,0.5882568359375,2.6485989093780518,0.33361804485321045
1.222123622894287,0.589428186416626,2.6724536418914795,0.3325931131839752
1.2149415016174316,0.5925763249397278,2.6975831985473633,0.3349846303462982
1.206843614578247,0.5954315662384033,2.703155279159546,0.3351554572582245
1.1996537446975708,0.5996046662330627,2.723090887069702,0.3327639102935791
1.194856882095337,0.5990189909934998,2.7560935020446777,0.33600956201553345
1.1848794221878052,0.6023867130279541,2.7739310264587402,0.33242228627204895
1.1777255535125732,0.6047294735908508,2.794466733932495,0.3351554572582245
1.1718336343765259,0.6066330075263977,2.801388740539551,0.3390843868255615
1.1659129858016968,0.6098542809486389,2.8339877128601074,0.3315681517124176
