loss,accuracy,val_loss,val_accuracy
2.5234198570251465,0.22285673022270203,2.345973491668701,0.24291083216667175
2.1744232177734375,0.2875027358531952,2.212836503982544,0.273829847574234
1.9768078327178955,0.3629108965396881,2.153332233428955,0.3108985424041748
1.8181145191192627,0.41401273012161255,2.1530632972717285,0.3190980553627014
1.69749116897583,0.45325425267219543,2.1500754356384277,0.33532628417015076
1.59722900390625,0.4801962077617645,2.1718246936798096,0.34062179923057556
1.5158542394638062,0.5036972165107727,2.1930766105651855,0.3438674509525299
1.4402587413787842,0.5282963514328003,2.2302379608154297,0.3510420322418213
1.375734806060791,0.5468189716339111,2.257308006286621,0.34830886125564575
1.3186503648757935,0.5662932991981506,2.2951414585113525,0.3452340364456177
1.2621451616287231,0.5867193937301636,2.359558582305908,0.34591731429100037
1.2139472961425781,0.6040706038475037,2.383664131164551,0.3496754467487335
1.1644412279129028,0.6157112717628479,2.4633607864379883,0.3426716923713684
1.1275068521499634,0.629841148853302,2.524564266204834,0.3525794446468353
1.0884848833084106,0.6431657075881958,2.567037582397461,0.3390843868255615
1.0513603687286377,0.6578812599182129,2.6285836696624756,0.3481380343437195
1.0206280946731567,0.6633721590042114,2.699253559112549,0.3462589681148529
0.994716227054596,0.672011137008667,2.7610366344451904,0.3558250665664673
0.9622781872749329,0.6862142086029053,2.7745237350463867,0.3520669639110565
0.9379875063896179,0.6907533407211304,2.8494818210601807,0.3491629660129547
0.9142211675643921,0.6991727352142334,2.912044048309326,0.346942275762558
0.8959998488426208,0.7037118673324585,2.94473934173584,0.3549709618091583
0.8734769225120544,0.7120580077171326,3.0399436950683594,0.3414759039878845
0.8559539914131165,0.7154989242553711,3.071516513824463,0.35411685705184937
0.8385373950004578,0.722527265548706,3.1314706802368164,0.3563375473022461
0.8214563727378845,0.7287502884864807,3.1553361415863037,0.3491629660129547
0.8062130212783813,0.735339343547821,3.217613935470581,0.3476255536079407
0.7905508279800415,0.7351197004318237,3.245180130004883,0.34437990188598633
0.7818145155906677,0.7393659949302673,3.323343276977539,0.3496754467487335
0.7675991654396057,0.7441979646682739,3.4209718704223633,0.35121285915374756
0.7557098865509033,0.7471264600753784,3.409541368484497,0.36009564995765686
0.7432601451873779,0.7507870197296143,3.4714975357055664,0.35599589347839355
0.7387411594390869,0.752544105052948,3.5103962421417236,0.3592415452003479
0.7236868143081665,0.7566439509391785,3.5538721084594727,0.3587290644645691
0.7149017453193665,0.7562779188156128,3.603318214416504,0.35650837421417236
0.7094756960868835,0.760158121585846,3.633978843688965,0.3503587245941162
0.7004930377006531,0.7612563371658325,3.6616549491882324,0.3525794446468353
0.6874164342880249,0.7675525546073914,3.730191469192505,0.349333792924881
0.6890217661857605,0.7631598114967346,3.780500650405884,0.35941237211227417
0.6764529347419739,0.7703346014022827,3.8262736797332764,0.3522377908229828
0.6712226271629333,0.7708470821380615,3.8455393314361572,0.35548344254493713
0.6628875136375427,0.7754594087600708,3.861368417739868,0.3568500280380249
0.6547845005989075,0.7771432995796204,3.9107918739318848,0.3585582375526428
0.6528360247612,0.7752397656440735,3.8984010219573975,0.3585582375526428
0.6449909210205078,0.7783879041671753,3.978466272354126,0.35838744044303894
0.6391587853431702,0.7794128656387329,4.007833003997803,0.3621455430984497
0.6331554651260376,0.7830734252929688,4.018759727478027,0.353262722492218
0.628437876701355,0.7852697968482971,4.0671186447143555,0.3544584810733795
0.6256991028785706,0.7836591005325317,4.104128837585449,0.3580457866191864
0.6202439069747925,0.7858554720878601,4.1312575340271,0.35531261563301086
