loss,accuracy,val_loss,val_accuracy
2.660602331161499,0.16040705144405365,2.622575521469116,0.16535702347755432
2.331347942352295,0.2357420027256012,2.473944902420044,0.23351554572582245
1.4254710674285889,0.6822607517242432,2.4902868270874023,0.2762213945388794
0.8220659494400024,0.7928106188774109,2.6294708251953125,0.295011967420578
0.5816084146499634,0.8142616748809814,2.7694387435913086,0.30304065346717834
0.4836062788963318,0.8252434134483337,2.790783405303955,0.30235737562179565
0.4420586824417114,0.8284647464752197,2.879188060760498,0.3033823072910309
0.4179878532886505,0.8267808556556702,2.9315345287323,0.3073112368583679
0.40436068177223206,0.8286111950874329,2.980625629425049,0.30594465136528015
0.39531323313713074,0.8253166675567627,3.0113697052001953,0.29706183075904846
0.38763427734375,0.8294897079467773,3.061725378036499,0.30474889278411865
0.38152092695236206,0.8288307785987854,3.016759157180786,0.30526137351989746
0.3745151162147522,0.8291968703269958,3.1590304374694824,0.3016740679740906
0.37225574254989624,0.8303682804107666,3.1223156452178955,0.3044072389602661
0.368001788854599,0.8318324685096741,3.078356981277466,0.30355313420295715
0.36318933963775635,0.8300753831863403,3.1015381813049316,0.3044072389602661
0.3620888888835907,0.8302950263023376,3.103724479675293,0.3028698265552521
0.3571253716945648,0.8325645923614502,3.117351531982422,0.2991117238998413
0.3547675907611847,0.8322717547416687,3.2097606658935547,0.30355313420295715
0.3525432050228119,0.8330038785934448,3.1438944339752197,0.30526137351989746
0.3494042158126831,0.8327842354774475,3.132734775543213,0.30252817273139954
0.347944438457489,0.8322717547416687,3.211514949798584,0.3032114803791046
0.34593117237091064,0.8325645923614502,3.2196078300476074,0.3069695830345154
0.3436059355735779,0.8343216776847839,3.188169002532959,0.3061154782772064
0.3426034450531006,0.8317592740058899,3.157991886138916,0.30013665556907654
0.3403090536594391,0.833736002445221,3.2615694999694824,0.29962417483329773
0.3381364047527313,0.8332967162132263,3.3178558349609375,0.30252817273139954
0.33725133538246155,0.8341020345687866,3.256514072418213,0.30355313420295715
0.3349805772304535,0.8360055685043335,3.164480209350586,0.30013665556907654
0.33352988958358765,0.8382019400596619,3.1953165531158447,0.29945337772369385
0.33363842964172363,0.8346877694129944,3.2177774906158447,0.3045780658721924
0.3311893939971924,0.8354930877685547,3.2633559703826904,0.30235737562179565
0.3320458233356476,0.8342484831809998,3.2150819301605225,0.3032114803791046
0.32966578006744385,0.8367376923561096,3.286156415939331,0.30594465136528015
0.32894858717918396,0.8380554914474487,3.2816214561462402,0.3044072389602661
0.32890984416007996,0.8373233675956726,3.2485713958740234,0.30133241415023804
0.3264754116535187,0.838275134563446,3.2946383953094482,0.3028698265552521
0.3254534900188446,0.8364448547363281,3.317208766937256,0.3016740679740906
0.32533615827560425,0.8384215831756592,3.334211587905884,0.30304065346717834
0.3233138918876648,0.8386411666870117,3.249342441558838,0.3028698265552521
0.32308417558670044,0.8403982520103455,3.452540159225464,0.2939870059490204
0.32336679100990295,0.8393732905387878,3.3519978523254395,0.29125383496284485
0.32118815183639526,0.8397393822669983,3.3376431465148926,0.29996582865715027
0.3219675123691559,0.8395929336547852,3.3852593898773193,0.3038947582244873
0.32127949595451355,0.838275134563446,3.2532687187194824,0.3021865487098694
0.31979334354400635,0.840105414390564,3.3572537899017334,0.30235737562179565
0.3192642331123352,0.838934063911438,3.349018096923828,0.30235737562179565
0.3192945122718811,0.8392269015312195,3.355658531188965,0.3032114803791046
0.31875067949295044,0.8393000960350037,3.3404083251953125,0.3021865487098694
0.31748685240745544,0.8380554914474487,3.3712735176086426,0.30474889278411865
